"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2330","TC1500010237.hg.1","RPL9","6133","ribosomal protein L9",-1.71957166258062,4.69409897872823,-5.80422674952649,1.18233941115046e-05,8.81033561212115e-05,3.19664042444243
"2331","TC1500010251.hg.1","HOMER2","9455","homer scaffold protein 2",-1.49948464834773,4.88532781568506,-7.4447869025518,3.81636446358474e-07,8.12516305150299e-06,6.63560992353984
"2332","TC1500010290.hg.1","WDR73","84942","WD repeat domain 73",0.835378118111865,3.76890798822083,3.14654611107867,0.00514475759693415,0.0104112045982636,-2.80178139725974
"2333","TC1500010292.hg.1","SEC11A","23478","SEC11 homolog A, signal peptidase complex subunit",-0.742094298133146,7.43886963464158,-4.24457573545005,0.000408562897200406,0.00132460391934447,-0.330338372167774
"2334","TC1500010407.hg.1","ANPEP","290","alanyl aminopeptidase, membrane",-1.46210538312357,9.12397515573666,-3.90800863166892,0.000892679417380172,0.00248744204360458,-1.09984061422548
"2335","TC1500010422.hg.1","IDH2","3418","isocitrate dehydrogenase (NADP(+)) 2",0.586025399250729,6.39588230615066,2.8546346126902,0.0098925963101357,0.0180718841252776,-3.4253181505659
"2336","TC1500010463.hg.1","PRC1","9055","protein regulator of cytokinesis 1",-0.57555922723005,3.80949305602254,-2.66128548798843,0.0151148405203127,0.026007658548918,-3.82467595078481
"2337","TC1500010712.hg.1","GOLGA8N","643699","golgin A8 family member N",0.971815998243832,6.32554174391683,2.38991335242082,0.0269708605000099,0.042834436407716,-4.36226999583191
"2338","TC1500010729.hg.1","SERF2","10169","small EDRK-rich factor 2",-0.692246323130432,8.20159683199422,-3.60360547834865,0.00180689608792636,0.00435692062955105,-1.78944478880207
"2339","TC1500010736.hg.1","BLOC1S6","26258","biogenesis of lysosomal organelles complex 1 subunit 6",-1.61652198704267,6.80906984791474,-6.57898856929025,2.23604494282832e-06,2.71855990417548e-05,4.86460347658494
"2340","TC1500010743.hg.1","MAPK6","5597","mitogen-activated protein kinase 6",-1.69841176528651,5.79781367174057,-7.92193232486945,1.50388808876784e-07,4.1855198615105e-06,7.56724580634148
"2341","TC1500010755.hg.1","ANKDD1A","348094","ankyrin repeat and death domain containing 1A",-0.935877208383029,5.56002532831505,-4.25543025106041,0.000398399813422647,0.0013007824296909,-0.305462690050512
"2342","TC1500010757.hg.1","RAB11A","8766","RAB11A, member RAS oncogene family",-1.49772083755308,7.6614687986595,-6.97189097501172,9.89961738229741e-07,1.54514298331804e-05,5.68099432989068
"2343","TC1500010778.hg.1","IL16","3603","interleukin 16",1.45089452080623,7.60587814521395,8.59685402778677,4.24158871495368e-08,1.79781099661339e-06,8.83098421940487
"2344","TC1500010787.hg.1","CHASERR","100507217","CHD2 adjacent suppressive regulatory RNA",-1.00387441437259,6.57887425520877,-3.96118908176083,0.000788987424529175,0.00225822949600693,-0.978596952944839
"2345","TC1500010792.hg.1","MCTP2","55784","multiple C2 and transmembrane domain containing 2",-1.16536613058682,7.0696151161698,-3.87022167074143,0.000974507555758692,0.00266246298498235,-1.1858771340717
"2346","TC1500010842.hg.1","GOLGA8R","101059918","golgin A8 family member R",0.935869166193608,5.17978229003028,3.34860680596946,0.00324791613977639,0.00705471206665112,-2.35865822226369
"2347","TC1500010857.hg.1","EPB42","2038","erythrocyte membrane protein band 4.2",2.66517596237199,6.31111490350182,5.60709658128973,1.82740868405864e-05,0.000119583967710353,2.76107962836533
"2348","TC1500010858.hg.1","CATSPER2","117155","cation channel sperm associated 2",0.612767294250937,2.53892802572868,2.32414036820784,0.0309340405967758,0.0482985020470105,-4.48793476017715
"2349","TC1500010866.hg.1","RAB27A","5873","RAB27A, member RAS oncogene family",-1.31775661428889,6.77729258892516,-5.52439234783623,2.19650993794043e-05,0.000138254440235488,2.5771484703224
"2350","TC1500010877.hg.1","PARP16","54956","poly(ADP-ribose) polymerase family member 16",0.728222560783692,4.77059862989505,2.45125663756884,0.0237048738739156,0.0383729913446006,-4.24335302225648
"2351","TC1500010878.hg.1","INTS14","81556","integrator complex subunit 14",0.907047421951029,5.5081850730403,3.07515857082748,0.00604467014635976,0.0118987541866988,-2.95626467617856
"2352","TC1500010883.hg.1","SNAPC5","10302","small nuclear RNA activating complex polypeptide 5",0.677782742599653,6.22762810252399,3.6402938576867,0.00166004617902126,0.00404718382431568,-1.70681991675911
"2353","TC1500010907.hg.1","MESD","23184","mesoderm development LRP chaperone",0.698209796182161,6.0582521080134,3.48028264471449,0.00240098215896884,0.00547779633305484,-2.06592302231851
"2354","TC1500010910.hg.1","RPS17","6218","ribosomal protein S17",-1.55236559176949,7.49600832458713,-3.28218625154262,0.00378011844805826,0.007996404409354,-2.50520116366562
"2355","TC1500010921.hg.1","MRPL46","26589","mitochondrial ribosomal protein L46",0.618020081312657,5.15551932578333,2.93202786117583,0.0083303594221622,0.0156639236997922,-3.26221175037603
"2356","TC1500010923.hg.1","DET1","55070","DET1 partner of COP1 E3 ubiquitin ligase",1.55469199948791,5.23148346235578,6.22191803001454,4.77228881192597e-06,4.67836498102284e-05,4.10505142024208
"2357","TC1500010945.hg.1","LINS1","55180","lines homolog 1",1.31826671574068,4.96377738916996,3.33513916270405,0.00334953057684586,0.00723122956309714,-2.38843628864131
"2358","TC1600006550.hg.1","TMEM204","79652","transmembrane protein 204",0.899765758800539,5.77073412139399,4.52154196054427,0.000215083553347947,0.000798179585806853,0.304519761650481
"2359","TC1600006628.hg.1","KCTD5","54442","potassium channel tetramerization domain containing 5",0.9323547771521,7.70345555029967,5.00709930486766,7.05242325654387e-05,0.000344420670668422,1.41288209817524
"2360","TC1600006656.hg.1","MMP25","64386","matrix metallopeptidase 25",-0.850191422257697,6.91723225642262,-3.20899401573389,0.00446545018776661,0.00923472688786111,-2.66570986244735
"2361","TC1600006658.hg.1","IL32","9235","interleukin 32",2.06884442072206,8.17725256870528,9.29354468217592,1.22094710530945e-08,8.85657565209221e-07,10.0704725248452
"2362","TC1600006666.hg.1","CASP16P","197350","caspase 16, pseudogene",0.836491261005825,7.89442849282727,4.0697491640265,0.000613147747071213,0.00185388913054254,-0.730616759121724
"2363","TC1600006685.hg.1","ZNF75A","7627","zinc finger protein 75a",0.905191913666549,4.88837210396563,4.05399244845944,0.000636004399500413,0.00190060823136605,-0.766643612269123
"2364","TC1600006738.hg.1","DNAJA3","9093","DnaJ heat shock protein family (Hsp40) member A3",0.994007790548848,5.08132206694943,5.01146138555684,6.98266944248446e-05,0.00034246213189255,1.4227854385774
"2365","TC1600006760.hg.1","UBN1","29855","ubinuclein 1",-0.823435035089075,7.33899282273808,-2.81707815478921,0.0107484820890771,0.0193598390844195,-3.50383000444424
"2366","TC1600006842.hg.1","C16orf72","29035","chromosome 16 open reading frame 72",-0.97606541725902,7.89470297639443,-5.34677144078432,3.2688818188232e-05,0.000189251052668711,2.17991238828324
"2367","TC1600006888.hg.1","CIITA","4261","class II major histocompatibility complex transactivator",1.67021457229789,7.1943555796852,8.03427235360349,1.21315606759253e-07,3.61598776275966e-06,7.78197027092726
"2368","TC1600006926.hg.1","SNN","8303","stannin",-1.18781317663749,6.32657261031294,-5.37000670421615,3.10263975410289e-05,0.000181445514733612,2.23204037602754
"2369","TC1600006941.hg.1","SNX29","92017","sorting nexin 29",0.630107327272926,6.1980391279974,3.07989366411793,0.00598052607250365,0.0117925866218382,-2.94605484224927
"2370","TC1600006976.hg.1","ERCC4","2072","ERCC excision repair 4, endonuclease catalytic subunit",1.04656931334526,3.6465266884145,3.15692174498811,0.00502531098719462,0.0102218176978102,-2.77923183852123
"2371","TC1600007007.hg.1","PDXDC1","23042","pyridoxal dependent decarboxylase domain containing 1",-0.880525750600773,6.37376564590638,-4.00336157645187,0.000715375303684243,0.00209047052689513,-0.882333070157535
"2372","TC1600007141.hg.1","REXO5","81691","RNA exonuclease 5",-1.34138764997695,5.6467461657994,-7.2213587693556,5.9649136918727e-07,1.08547715219447e-05,6.18844350928766
"2373","TC1600007143.hg.1","LYRM1","57149","LYR motif containing 1",-0.813894122869737,5.77052653501575,-2.57354026010019,0.0182674144507419,0.0307004200663614,-4.00165721020195
"2374","TC1600007169.hg.1","METTL9","51108","methyltransferase like 9",-0.925436199216591,7.70379844691112,-3.49541127271293,0.00231883827028313,0.00531664159241096,-2.0321180370876
"2375","TC1600007240.hg.1","PRKCB","5579","protein kinase C beta",-0.5816073502807,8.92505927639403,-2.88385701297699,0.00927223460973737,0.0171087432798684,-3.36393573089697
"2376","TC1600007255.hg.1","RBBP6","5930","RB binding protein 6, ubiquitin ligase",0.708161883354506,7.9417909503394,2.60570329459483,0.0170458725446715,0.0288680099546856,-3.9371150660179
"2377","TC1600007262.hg.1","TNRC6A","27327","trinucleotide repeat containing adaptor 6A",0.893271870555688,6.95816252416404,3.52414172317143,0.00217038984743444,0.00503879452017442,-1.96783008747777
"2378","TC1600007312.hg.1","IL4R","3566","interleukin 4 receptor",-0.906432544069768,8.25270179864678,-3.74759424267359,0.00129502292590067,0.00335935200317861,-1.46432468971196
"2379","TC1600007315.hg.1","IL21R","50615","interleukin 21 receptor",1.32983798644783,4.28298723133434,5.5707047630333,1.9813094230479e-05,0.000128743312721256,2.68022953610668
"2380","TC1600007335.hg.1","SBK1","388228","SH3 domain binding kinase 1",0.740126788146593,4.2320701656105,3.09278608180465,0.00580920524233941,0.0115384902061944,-2.91822901988846
"2381","TC1600007348.hg.1","SGF29","112869","SAGA complex associated factor 29",0.626498814729027,6.66202957773214,2.73511824775302,0.0128687574863396,0.0226662827247003,-3.67362846045319
"2382","TC1600007353.hg.1","NPIPB8","728734","nuclear pore complex interacting protein family member B8",1.73840328227779,8.62447449770275,7.4460327467217,3.80694450667048e-07,8.12516305150299e-06,6.63808385682376
"2383","TC1600007362.hg.1","ATXN2L","11273","ataxin 2 like",1.07740493132315,8.60096809994641,6.29226044433586,4.10487816154139e-06,4.25213836464602e-05,4.25596607459674
"2384","TC1600007440.hg.1","ALDOA","226","aldolase, fructose-bisphosphate A",-0.958463462182062,9.59284399619508,-4.70342755394044,0.000141391064667047,0.000582198501570194,0.720835000892837
"2385","TC1600007441.hg.1","PPP4C","5531","protein phosphatase 4 catalytic subunit",-0.856415897324446,7.55713497151874,-4.57407217117721,0.000190506801651279,0.000732230801687946,0.424846318746416
"2386","TC1600007504.hg.1","SETD1A","9739","SET domain containing 1A, histone lysine methyltransferase",0.603302101482771,6.00026777822371,2.44690869976238,0.0239236296371037,0.0386593805258549,-4.25183460604124
"2387","TC1600007528.hg.1","ITGAM","3684","integrin subunit alpha M",-1.00669688610426,7.71497407889134,-4.77319475147343,0.00012043885881917,0.00051665870043812,0.880229295905596
"2388","TC1600007531.hg.1","ITGAX","3687","integrin subunit alpha X",-1.00401822628975,8.9680423491609,-4.04903829490916,0.000643365467622313,0.00190958681989166,-0.777968831920833
"2389","TC1600007557.hg.1","ZNF267","10308","zinc finger protein 267",-1.84628845822099,6.90099845404415,-7.85975279597879,1.69499844496403e-07,4.55284466031036e-06,7.44764078826584
"2390","TC1600007739.hg.1","PHKB","5257","phosphorylase kinase regulatory subunit beta",-0.617972654726666,6.12932673674939,-2.76127726557058,0.0121520868272247,0.0215767260345035,-3.61966994695542
"2391","TC1600007803.hg.1","CNEP1R1","255919","CTD nuclear envelope phosphatase 1 regulatory subunit 1",-0.90392169654566,6.13301367981233,-4.01365294523914,0.000698478284204547,0.00204877270885309,-0.858827601416152
"2392","TC1600007893.hg.1","FTO","79068","FTO alpha-ketoglutarate dependent dioxygenase",0.742010128009943,6.84595112834589,3.83090641496808,0.00106757846258243,0.00286756540530861,-1.27528342128941
"2393","TC1600007952.hg.1","OGFOD1","55239","2-oxoglutarate and iron dependent oxygenase domain containing 1",0.809633109066772,5.96648172454912,2.48199400876982,0.0222109022692605,0.0362466861476451,-4.18316827725052
"2394","TC1600007973.hg.1","NUP93","9688","nucleoporin 93",0.84240554952092,6.36213943311531,3.94724950708998,0.00081494451678834,0.00231473633619601,-1.01039385364983
"2395","TC1600007985.hg.1","CETP","1071","cholesteryl ester transfer protein",-1.12182518285949,4.37168365162594,-5.12471506159307,5.3974474806001e-05,0.000278233236312115,1.67945980124601
"2396","TC1600007992.hg.1","ARL2BP","23568","ADP ribosylation factor like GTPase 2 binding protein",0.704245411006625,5.52218779178539,3.48628524853931,0.00236805246095723,0.00541068366450168,-2.05251414655114
"2397","TC1600008003.hg.1","ADGRG5","221188","adhesion G protein-coupled receptor G5",0.823815956044958,6.8812137707333,3.8866887238951,0.000937967637740107,0.00258248539115572,-1.1483957532153
"2398","TC1600008005.hg.1","ADGRG1","9289","adhesion G protein-coupled receptor G1",2.18698348090618,6.60667892953415,6.73027187461635,1.62994105723123e-06,2.13840038623491e-05,5.18140138097334
"2399","TC1600008007.hg.1","ADGRG3","222487","adhesion G protein-coupled receptor G3",-1.03016227809217,8.42507781631537,-3.98653487744188,0.000743886316907066,0.00215335512788887,-0.920753559296011
"2400","TC1600008126.hg.1","CMTM2","146225","CKLF like MARVEL transmembrane domain containing 2",-1.78742852186754,5.69067490290103,-6.48787426599026,2.7090117223448e-06,3.13241117131163e-05,4.67234689341718
"2401","TC1600008190.hg.1","SLC7A6","9057","solute carrier family 7 member 6",0.933105156029826,6.14706195741179,4.45514633321768,0.000250780758233424,0.000898145041115053,0.152362667180961
"2402","TC1600008193.hg.1","PRMT7","54496","protein arginine methyltransferase 7",0.528366809945935,5.09691864476966,2.56343201547048,0.0186680608248019,0.0312358493595582,-4.02186052365441
"2403","TC1600008199.hg.1","ZFP90","146198","ZFP90 zinc finger protein",0.977056594129674,5.47217230135833,3.43585525326966,0.0026591232653722,0.00596077122077611,-2.16499984342038
"2404","TC1600008259.hg.1","PDPR","55066","pyruvate dehydrogenase phosphatase regulatory subunit",0.963618260982122,6.62435889741067,4.40385360176628,0.000282401679023306,0.000984421912191864,0.0347824014089841
"2405","TC1600008275.hg.1","SF3B3","23450","splicing factor 3b subunit 3",1.0459754361682,6.0359738305503,4.10418596631236,0.000566013721242228,0.00173637909157924,-0.651844645746966
"2406","TC1600008329.hg.1","HP","3240","haptoglobin",-1.98353475458119,5.04848699236067,-7.01239683244312,9.11270601313268e-07,1.47223849114286e-05,5.76397049429894
"2407","TC1600008330.hg.1","HPR","3250","haptoglobin-related protein",-1.19427399625941,4.96747465796911,-4.18970491812535,0.000464062060281171,0.00147250461435372,-0.456055848090605
"2408","TC1600008407.hg.1","NPIPB15","440348","nuclear pore complex interacting protein family member B15",1.69084092606266,7.53746558997437,6.53874581889559,2.43347537160807e-06,2.89014298633144e-05,4.77982281131046
"2409","TC1600008454.hg.1","GABARAPL2","11345","GABA type A receptor associated protein like 2",-0.6872804186968,6.25831764107562,-3.02492607774714,0.00676751091118935,0.0130710285993707,-3.06423875203286
"2410","TC1600008607.hg.1","PLCG2","5336","phospholipase C gamma 2",-0.542613373149723,6.67428426428725,-2.44879197451381,0.0238286469122372,0.0385193662472134,-4.24816185154475
"2411","TC1600008627.hg.1","HSBP1","3281","heat shock factor binding protein 1",-1.64873430954499,5.7532948207469,-7.00235250900751,9.30161248613021e-07,1.47223849114286e-05,5.74341567099821
"2412","TC1600008661.hg.1","CRISPLD2","83716","cysteine rich secretory protein LCCL domain containing 2",-1.74792561402393,7.41079591478402,-8.26174432464983,7.89259152762183e-08,2.74768573212457e-06,8.21138407406169
"2413","TC1600008799.hg.1","BANP","54971","BTG3 associated nuclear protein",1.00929090918477,8.76244935313733,4.15846228933907,0.000498978842358227,0.00156502528967753,-0.527607712393293
"2414","TC1600008865.hg.1","ACSF3","197322","acyl-CoA synthetase family member 3",0.813952561155627,6.20937606788994,4.25776527642204,0.000396246921354123,0.00129558441376932,-0.300111203264034
"2415","TC1600008928.hg.1","NPRL3","8131","NPR3 like, GATOR1 complex subunit",2.07341816162917,8.41457996188664,6.25879117161993,4.40957090342791e-06,4.47927252196372e-05,4.18423716952822
"2416","TC1600008942.hg.1","MRPL28","10573","mitochondrial ribosomal protein L28",-0.619306408009867,4.54104587579997,-2.36415941487191,0.0284629504466852,0.0449568653209182,-4.41170660645261
"2417","TC1600008979.hg.1","CIAO3","64428","cytosolic iron-sulfur assembly component 3",0.811672965641456,4.55585925383609,3.34016864534191,0.00331122346519371,0.00716527044927162,-2.37731943746006
"2418","TC1600009066.hg.1","HAGH","3029","hydroxyacylglutathione hydrolase",1.08886406767105,6.63756429114169,4.42920454146563,0.000266300614568036,0.000941322753867121,0.0928978444078075
"2419","TC1600009074.hg.1","MSRB1","51734","methionine sulfoxide reductase B1",-1.02338873407623,9.74721815902105,-3.73223207650716,0.0013419352645152,0.00344813176977767,-1.49911437919131
"2420","TC1600009137.hg.1","ELOB","6923","elongin B",-0.762536009481628,6.06968235026493,-3.86881022437645,0.000977704692872843,0.00266961919685138,-1.18908888533703
"2421","TC1600009165.hg.1","MMP25-AS1","100507419","MMP25 antisense RNA 1",1.29857731625679,4.99876628988139,5.3418228632143,3.30544561471332e-05,0.000190889484249694,2.16880419039007
"2422","TC1600009185.hg.1","MEFV","4210","MEFV innate immuity regulator, pyrin",-0.744690246217147,6.96758799858398,-2.63193240726064,0.0161072309928837,0.0274595598476468,-3.88419531818974
"2423","TC1600009198.hg.1","NLRC3","197358","NLR family CARD domain containing 3",0.609121736829902,5.77134465332197,2.84859582031471,0.0100256656896492,0.0182716274107216,-3.43797114110778
"2424","TC1600009200.hg.1","TRAP1","10131","TNF receptor associated protein 1",0.601220719563708,3.93140440041912,2.84366102887026,0.0101356797255557,0.0184357639102627,-3.44830278473435
"2425","TC1600009236.hg.1","UBALD1","124402","UBA like domain containing 1",1.29247912368771,6.26649237732093,6.84305723218956,1.29022287357475e-06,1.83916896668928e-05,5.41559025842883
"2426","TC1600009417.hg.1","ZC3H7A","29066","zinc finger CCCH-type containing 7A",-0.767579260176933,7.17473296054012,-3.82947547119695,0.00107112781465445,0.00287375755151193,-1.2785352654309
"2427","TC1600009422.hg.1","GSPT1","2935","G1 to S phase transition 1",1.43899497464213,7.78552343710672,3.91963201606094,0.000868913498018236,0.00243148416768277,-1.07335610991282
"2428","TC1600009524.hg.1","NPIPA5","100288332","nuclear pore complex interacting protein family member A5",1.40562335283083,6.64957142453102,5.93307711572805,8.91680212874438e-06,7.27837912275601e-05,3.47904252415919
"2429","TC1600009731.hg.1","COG7","91949","component of oligomeric golgi complex 7",1.29348476612467,6.32295794113712,6.15975731440983,5.45469295740381e-06,5.17467791852271e-05,3.9711793603085
"2430","TC1600009746.hg.1","PALB2","79728","partner and localizer of BRCA2",0.738045778576804,5.05291821392579,2.55200169857927,0.0191310728576974,0.0318736230084969,-4.04465886444084
"2431","TC1600009777.hg.1","ARHGAP17","55114","Rho GTPase activating protein 17",0.824314841718923,6.4387065117745,4.48536906280106,0.000233845092517241,0.000853368347100832,0.221631188723582
"2432","TC1600009849.hg.1","XPO6","23214","exportin 6",-1.04370860411646,8.07678039566599,-3.2895414848887,0.00371722047540575,0.00788863509250094,-2.48901347168692
"2433","TC1600009855.hg.1","NPIPB6","728741","nuclear pore complex interacting protein family member B6",1.9211366797238,8.20551468238738,6.94951283908334,1.03641165864513e-06,1.59077138303672e-05,5.63505651277635
"2434","TC1600009916.hg.1","NPIPB11","728888","nuclear pore complex interacting protein family member B11",1.73693570839406,8.35089382984965,5.74340878151938,1.3516803262185e-05,9.69683712287186e-05,3.06270453918623
"2435","TC1600009954.hg.1","MAPK3","5595","mitogen-activated protein kinase 3",-0.803553574791167,8.39034914475832,-3.91814254421053,0.000871923380735844,0.0024354812690445,-1.07675044142428
"2436","TC1600009958.hg.1","NPIPB13","613037","nuclear pore complex interacting protein family, member B13",1.48750412583087,8.84931372528371,6.12346991744704,5.89864095685586e-06,5.42833918167208e-05,3.89281043457055
"2437","TC1600010175.hg.1","C16orf87","388272","chromosome 16 open reading frame 87",-0.664656588177931,3.64583174689398,-2.41077250434804,0.0258159876479188,0.0412270525175889,-4.32201536868496
"2438","TC1600010179.hg.1","DNAJA2","10294","DnaJ heat shock protein family (Hsp40) member A2",-1.34435125219558,6.91605853498848,-6.02153334305358,7.35516986088773e-06,6.38738435287619e-05,3.67181141165357
"2439","TC1600010184.hg.1","ITFG1","81533","integrin alpha FG-GAP repeat containing 1",-0.818618337308012,5.38878725236787,-3.00558849586715,0.00706750036446296,0.013565220707834,-3.10563588788912
"2440","TC1600010334.hg.1","MPHOSPH10P1","643802","MPHOSPH10 pseudogene 1",-1.26042543860524,4.76013487361635,-4.41971193426646,0.000272218420259051,0.000953486809398647,0.0711371086714294
"2441","TC1600010409.hg.1","BBS2","583","Bardet-Biedl syndrome 2",1.11720135778904,3.8646384754729,4.56616060320694,0.000194018555861961,0.000743255164247312,0.406727816166029
"2442","TC1600010439.hg.1","PSME3IP1","80011","proteasome activator subunit 3 interacting protein 1",-0.881236782797365,6.273474332833,-2.63038797736308,0.0161611179008527,0.0275311079284438,-3.88731834596341
"2443","TC1600010475.hg.1","CFAP20","29105","cilia and flagella associated protein 20",0.749170551960277,6.68979717465225,3.98168950632952,0.000752304702011491,0.00217363835102757,-0.931814248468031
"2444","TC1600010476.hg.1","CSNK2A2","1459","casein kinase 2 alpha 2",1.04173059343513,6.60892112609707,4.79632619305951,0.000114209783686122,0.000498252314098095,0.933030965600476
"2445","TC1600010651.hg.1","RANBP10","57610","RAN binding protein 10",1.91878988334226,7.018133810103,7.33680713372052,4.73173096819116e-07,9.29236169273e-06,6.42036745303713
"2446","TC1600010680.hg.1","SLC7A6OS","84138","solute carrier family 7 member 6 opposite strand",1.37068862251633,6.17121560454774,7.36388608345514,4.482710316096e-07,8.96542063219201e-06,6.47449808012048
"2447","TC1600010734.hg.1","NOB1","28987","NIN1 (RPN12) binding protein 1 homolog",0.555557494520727,5.78651949536193,2.73785470446318,0.0127919426645447,0.0225567843932048,-3.66799453681458
"2448","TC1600010772.hg.1","VAC14","55697","VAC14 component of PIKFYVE complex",1.04998703886131,5.5920566234459,5.72295811125773,1.41404520798144e-05,9.92840252412498e-05,3.01757722586257
"2449","TC1600010780.hg.1","CMTR2","55783","cap methyltransferase 2",1.52575370200199,5.04670719300741,6.01689834829887,7.42957190417202e-06,6.42783187214883e-05,3.66173330300766
"2450","TC1600010792.hg.1","PHLPP2","23035","PH domain and leucine rich repeat protein phosphatase 2",1.86096033569575,4.8945937270172,6.44767359893659,2.94935661543004e-06,3.3153351735491e-05,4.58717725652764
"2451","TC1600010794.hg.1","AP1G1","164","adaptor related protein complex 1 subunit gamma 1",-0.59288949089467,6.35829954987685,-2.99994542405689,0.00715743834971309,0.0137095212171121,-3.11769821331864
"2452","TC1600010798.hg.1","ZNF821","55565","zinc finger protein 821",-0.592233057677183,3.99775346906652,-2.5632862214456,0.0186738995521861,0.0312358493595582,-4.02215163473586
"2453","TC1600010809.hg.1","TXNL4B","54957","thioredoxin like 4B",-1.22034601986132,6.20950291871135,-4.18907528878989,0.0004647409527124,0.00147364667229327,-0.457498063356168
"2454","TC1600010951.hg.1","MAF","4094","MAF bZIP transcription factor",0.700969663187552,5.52072420348792,3.26888217141071,0.00389654103658889,0.00821634851165708,-2.53445511827499
"2455","TC1600011147.hg.1","MTHFSD","64779","methenyltetrahydrofolate synthetase domain containing",0.806472492164405,4.88638340894906,3.79005548120594,0.00117365673204088,0.00309845377258793,-1.36805211248332
"2456","TC1600011235.hg.1","GALNS","2588","galactosamine (N-acetyl)-6-sulfatase",-0.505735875506718,6.80028552835083,-2.52894841818665,0.0200979600483287,0.0332447459446039,-4.09048493285118
"2457","TC1600011312.hg.1","HBZ","3050","hemoglobin subunit zeta",0.926469501893484,3.85528310081195,2.87799604349849,0.00939358461437375,0.0172832978567928,-3.3762670175517
"2458","TC1600011314.hg.1","HBM","3042","hemoglobin subunit mu",0.921377599164328,6.25037532760078,3.29833028919376,0.00364340457510995,0.00776766457637654,-2.46965735684934
"2459","TC1600011350.hg.1","PMM2","5373","phosphomannomutase 2",1.03408299471463,6.73818316865675,5.84740300839122,1.07544247409591e-05,8.26366039983817e-05,3.29147806944781
"2460","TC1600011355.hg.1","NPIPA1","9284","nuclear pore complex interacting protein family member A1",0.993850042466015,6.39887770482305,3.77789401480058,0.00120721420538387,0.00317434810977432,-1.39564237873375
"2461","TC1600011365.hg.1","NPIPB9","100507607","nuclear pore complex interacting protein family member B9",1.72730341124079,7.5470180373151,5.49827877070569,2.32823972122557e-05,0.00014418857254775,2.51893299836493
"2462","TC1600011368.hg.1","LAT","27040","linker for activation of T cells",0.81049696259277,8.09231313313875,3.60970039615667,0.00178164011987632,0.0043027586794713,-1.77572964060552
"2463","TC1600011374.hg.1","SPN","6693","sialophorin",0.895296001487417,7.89435824248714,5.29246234980032,3.69380409432707e-05,0.000209134496517047,2.05788759074533
"2464","TC1600011399.hg.1","MT1X","4501","metallothionein 1X",-0.867548308652594,8.79130359108809,-2.67657213219823,0.0146212456520564,0.0252540966769892,-3.79355747093693
"2465","TC1600011406.hg.1","CKLF-CMTM1","100529251","CKLF-CMTM1 readthrough",-0.871580012231981,4.71469524177161,-2.89558924712652,0.00903382886102561,0.0167682962386253,-3.3392214854627
"2466","TC1600011408.hg.1","CKLF","51192","chemokine like factor",-0.694491417882459,6.88978724423184,-2.87063143719856,0.00954822952778054,0.0175186672819907,-3.39174763278189
"2467","TC1600011417.hg.1","NFATC3","4775","nuclear factor of activated T cells 3",1.29832573207952,8.05944220142332,5.2771030237069,3.82390460424241e-05,0.000215332432486249,2.02333185736549
"2468","TC1600011442.hg.1","MAP1LC3B","81631","microtubule associated protein 1 light chain 3 beta",-1.01196743017009,7.710774055891,-5.22433858817573,4.30751502012746e-05,0.000236070218184921,1.9044730591353
"2469","TC1600011465.hg.1","ERVK13-1","100507321","endogenous retrovirus group K13 member 1",2.27163986227421,5.20903856229156,7.44803981086448,3.79181943260573e-07,8.12516305150299e-06,6.64206892632362
"2470","TC1600011478.hg.1","TMEM186","25880","transmembrane protein 186",0.620661623978654,3.29921184690944,3.21120638191264,0.00444306143186943,0.00919665941542865,-2.66087401817732
"2471","TC1600011494.hg.1","ARL6IP1","23204","ADP ribosylation factor like GTPase 6 interacting protein 1",-0.640849761507318,7.09509361584477,-3.51742611344777,0.00220422716192206,0.0050968616056456,-1.98286742429051
"2472","TC1600011501.hg.1","NPIPB3","23117","nuclear pore complex interacting protein family member B3",1.57065837111477,8.86644089056913,6.72527707469945,1.64696459677409e-06,2.14942837206111e-05,5.17099057663754
"2473","TC1600011520.hg.1","SEPTIN1","1731","septin 1",0.907649104408133,6.86522515805189,3.0708825553495,0.0061031679185584,0.0120036763660025,-2.96548000990807
"2474","TC1600011524.hg.1","ZNF689","115509","zinc finger protein 689",0.935592277348111,5.2394281510076,4.11396583573272,0.000553301597545337,0.00170614154309972,-0.629465849402905
"2475","TC1600011551.hg.1","TK2","7084","thymidine kinase 2",-0.659618315382862,4.59841684699163,-2.88083772765894,0.00933455900680661,0.0171883868519117,-3.37028946102802
"2476","TC1600011557.hg.1","TERF2","7014","telomeric repeat binding factor 2",-1.0211724455977,6.85324000015153,-3.17977073524435,0.00477170334742014,0.00977183930189762,-2.72949054403392
"2477","TC1600011561.hg.1","ZNF23","7571","zinc finger protein 23",0.623655707560274,5.47794230357284,2.62734035006752,0.0162679537600677,0.0276824848513858,-3.89347847266688
"2478","TC1600011570.hg.1","CMC2","56942","C-X9-C motif containing 2",-1.12571522598148,3.98553438981356,-5.08848159290936,5.86022989831354e-05,0.00029751709273245,1.59743824868926
"2479","TC1700006525.hg.1","RPA1","6117","replication protein A1",0.781717212025999,6.66180355887611,3.56753635974228,0.00196376449662434,0.00465022653736773,-1.87051595709977
